id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1589974,How to uninstall Thunderbird without deleting server emails,other,1,"User fears sync will delete Gmail server messages; uninstall only removes local profile, not server data.","worried my Google emails will also get deleted (e.g., due to syncing?)",False,2026-06-27,False,,False,True,True,3,1
1590008,Emails sent with two From addresses across accounts,send-receive,4,Wrong identity/SMTP association or account mixup causes sent mail to appear from both addresses; possible profile config issue.,"the sent email has BOTH emails as ""FROM""",True,2026-06-28,False,,False,False,False,0,0
1590023,iCloud account 'Unable to log in at server' without app password,account-login,3,Apple iCloud requires app-specific password; standard password authentication is rejected on Linux setup.,"Unable to log in at server. Probably wrong configuration, username or password.",False,2026-06-28,False,,False,True,True,1,0
1590029,Non-native window decoration icons on Plasma/Wayland,ui-ux,2,Thunderbird's built-in CSD titlebar buttons override system Plasma/Wayland window decorations.,Thundbird shows some weird icons for windows min / max/ close. How do I reset them to the system settings,False,2026-06-28,False,,False,False,False,0,0
1590033,Doubled mbox filesizes after moving folders to Local Folders,other,2,Moved folders retain deleted-message data that compaction hasn't reclaimed in the new Local Folders location.,"Sent, Trash, other subfolders have all almost exactly doubled in filesize compared to what they were before I dragged (moved) the folders to Local Folders",False,2026-06-28,False,,False,False,True,2,1
1590040,Many extra tab icons in folder header after 152 upgrade,ui-ux,2,"User inadvertently opened many messages in separate tabs, appearing as extra header icons; not an actual bug.",My folder header has many extra icons that when click do nothing -- happened when updating to 152.0,False,2026-06-28,True,christ1,True,False,True,2,1
1590041,Thunderbird blocks Windows 11 shutdown,performance-crash,3,Account server shutdown settings (e.g. empty trash/compact on exit) keep Thunderbird busy preventing OS shutdown.,"it gets stuck and states ""This app is preventing shutdown"", listing Thunderbird as the application",True,2026-06-28,True,wsmwk,True,True,True,2,0
1590057,"Cannot send emails, SMTP fails for months",send-receive,4,Misconfigured or failing SMTP server settings prevent outgoing mail.,Try to reply and will not work have to drag sending email to Gmail to send??,False,2026-06-28,False,,False,True,True,1,0
1590062,Whether to upgrade from 140 ESR to 152,other,1,Not a defect; a how-to question about version choice.,I would like to install Thunderbird Setup 152.0. What are the advantages? Disadvantages?,False,2026-06-28,True,mozilla98,True,False,True,4,1
1590066,Duplicate Sent copies recurring with Hotmail IMAP,send-receive,3,Setting to save Sent copies intermittently re-enables or Hotmail's server-side saving conflicts with Thunderbird's IMAP sync.,"then, bang, 2 copies start appearing again with nothing (seemingly) changed",True,2026-06-28,False,,False,False,False,0,0
1590070,"Cannot download emails, connection possibly expired",send-receive,4,ISP (telepac) account/connection expiry or server settings prevent message retrieval.,I dont know whats going on as I cant download my emails,False,2026-06-28,False,,False,False,False,1,1
1590088,Login to account failed on one Mac (wrong password),account-login,2,Stored password was outdated; changing it resolved the login failure.,Problem fixed: changed the PW! Doh!,False,2026-06-28,True,gs10,True,False,True,3,2
1590089,Slow message update/delete when Inbox is selected,performance-crash,3,Inefficient grid repopulation for large Inbox causes UI lag on older hardware.,Downloading messages is now noticeably slower on an older desktop if the 'Inbox' folder is selected,True,2026-06-28,False,,False,False,True,6,3
1590091,Settings not persisting across restarts due to prefs.js not saving,settings-config,3,"Thunderbird is interrupted during shutdown (antivirus/VPN) or prefs.js is read-only, preventing preference writes.","Whenever I restart Thunderbird, I have to change the settings back to ""Table view,""",False,2026-06-28,False,,False,True,True,1,0
1590106,Junk-flagged mail not moved to spam/trash folder,spam-filters,2,Junk destination and retention settings not configured to move marked junk.,"Why does Thunderbird mark spam email as spam, but not send it to a spam or trash folder?",False,2026-06-28,False,,False,False,True,4,2
1590107,Login/verification code email delayed for provider account,account-login,2,Provider-side email delivery delay of the verification code; not a Thunderbird issue.,The log-in code that is suppose to arrive by email never arrives.,False,2026-06-28,False,,False,False,True,3,1
1590112,Request for email recall feature like Outlook/Exchange,send-receive,1,Recall is a proprietary Exchange feature not supported by standard email protocols.,Why doesn't Thunderbird have a recall feature where I can recall and given sent email,False,2026-06-28,False,,False,True,True,5,2
1590121,Sudden 'Login to server with username has failed' error,account-login,4,Provider password/OAuth token expiry or authentication method change breaking stored credentials.,"Suddenly unable to access Mozilla TB email as ""Log-into server with username has failed""",False,2026-06-28,False,,False,False,False,0,0
1590127,Repeated login prompt for deleted Gmail account,sync-oauth,3,Residual Gmail addressbook or calendar entry still authenticating after mail account removal.,I continually get requests to login to my account.,False,2026-06-28,False,,False,True,True,1,0
1590130,Profile cannot be loaded after deleting profile files; missing IMAP subfolder,migration-import,3,profiles.ini still references deleted profile; missing folder was unsubscribed on IMAP.,"""Your Thunderbird profile cannot be loaded. It may be missing or inaccessible""",False,2026-06-28,True,rednoise,True,False,True,8,4
1590138,Migrating local folders to a new computer,migration-import,2,User attempting to move local folders individually instead of copying the full profile.,Need to move the local folders as well but they were assigned a different ID,False,2026-06-28,True,rednoise,True,True,True,1,0
1590147,Cannot auto-delete junk/phishing mail; request for blocking tool,spam-filters,2,Thunderbird lacks native sender-blocking; blocking must be done via webmail.,For some reason I marked as junk and it's not going to where I need to and that is trash,False,2026-06-29,False,,False,True,True,1,0
1590162,QR code account transfer not detected in Thunderbird tablet app,migration-import,3,In-app QR scanner in Thunderbird for Android/tablet fails to detect the PC-generated QR code despite working camera.,"se utilizzo la procedura avviando la fotocamera dall'applicazione Thunderbird per Tablet, la fotocamera non riconosce e non rileva il QRCode",True,2026-06-29,False,,False,False,False,1,0
1590176,Locating mbox files for IMAP folders to migrate to new provider,migration-import,2,"IMAP mbox files stored under ImapMail have no extension and duplicate accounts on the same server get -1 suffixed directories, causing confusion.",There are no files in my Thunderbird profile directory tree with the extension .MBOX,False,2026-06-29,False,,False,True,True,1,0
1590178,Second Outlook account authentication error until IMAP enabled,account-login,3,"Outlook account had IMAP access disabled in provider settings, causing authentication failure.",There is an option in outlook mail setting to let apps use imap! I enabled it and now the accounted can be added!,False,2026-06-29,False,,False,False,False,1,1
1590179,"Outbox folder disappeared after re-login, cannot save sent mail",send-receive,4,"After logout/re-login the Outbox folder was not recreated, so sent messages error out and cannot be stored.",送信トレイの作成がされなくなりました,True,2026-06-29,False,,False,False,False,0,0
1590189,Message tags/labels not shared across multiple workstations,settings-config,2,"Tags are stored locally per profile and not synced across machines, so custom label colors don't propagate.",per creare le etichette e averle su tutte le postazioni è possibile?,False,2026-06-29,False,,False,False,False,1,0
